updateDate	line	rule	project	effort	type	cleanCodeAttribute	internalTags	issueStatus	flows	scope	externalRuleEngine	key	severity	comments	author	fromSonarQubeUpdate	cleanCodeAttributeCategory	linkedTicketStatus	messageFormattings	impacts	message	creationDate	quickFixAvailable	tags	codeVariants	component	prioritizedRule	textRange	debt	hash	status
2026-05-30T23:47:29+0000	24.0	csharpsquid:S1192	Clinica-Santa-Monica	4min	CODE_SMELL	DISTINCT		OPEN	"{locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=29.0, endLine=29.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=34.0, endLine=34.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=40.0, endLine=40.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=45.0, endLine=45.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=50.0, endLine=50.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=55.0, endLine=55.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=60.0, endLine=60.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=65.0, endLine=65.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=70.0, endLine=70.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=75.0, endLine=75.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=80.0, endLine=80.0, startOffset=33.0, endOffset=58.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.WASM/Program.cs, textRange={startLine=86.0, endLine=86.0, startOffset=37.0, endOffset=62.0}, msgFormattings=[]}]} / "	MAIN	-	776c4ed0-1738-4e14-9121-8c8c23b6b299	MINOR		yukyuel@gmail.com	false	ADAPTABLE	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Define a constant instead of using this literal 'https://localhost:7241/' 13 times.	2026-05-28T18:04:11+0000	false	"design / "		Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=24.0, endLine=24.0, startOffset=33.0, endOffset=58.0}	4min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	80.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	41622246-fdbf-4088-9ecd-7d079c594808	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T18:04:11+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=80.0, endLine=80.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	145.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	d7dac993-ce4e-4409-8507-1591cab1e109	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-05-28T17:14:34+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Pagos/RegistrarPagoDialog.razor	false	{startLine=145.0, endLine=145.0, startOffset=23.0, endOffset=37.0}	0min	66f1a74021217c3c2b5017b4a0b14c4c	OPEN
2026-05-30T23:47:29+0000	124.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	37d95d33-dbf1-4c1d-8c97-26a28665c6d9	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-05-28T17:14:34+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor.cs	false	{startLine=124.0, endLine=124.0, startOffset=13.0, endOffset=19.0}	0min	9b5638a8b4aaf8b1b6dad87e15c73bc1	OPEN
2026-05-30T23:47:29+0000	75.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	1e403478-542f-484c-85c5-e92d3cf3bce1	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T17:14:34+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=75.0, endLine=75.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	85.0	csharpsquid:S2486	Clinica-Santa-Monica	1h	CODE_SMELL	CLEAR		OPEN		MAIN	-	26dbe266-700d-4a30-a424-c38efdb9426a	MINOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Handle the exception or explain in a comment why it can be ignored.	2026-05-28T16:44:24+0000	false	"cwe / error-handling / suspicious / "		Clinica-Santa-Monica:Clinica.WASM/Services/Api/AuthStateService.cs	false	{startLine=85.0, endLine=85.0, startOffset=8.0, endOffset=17.0}	1h	66f7e29d950751a7076c612a51838ebc	OPEN
2026-05-30T23:47:29+0000	85.0	csharpsquid:S108	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	ab118d5e-83ff-4437-8d0c-587547e5a3a4	MAJOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Either remove or fill this block of code.	2026-05-28T16:44:24+0000	false	"suspicious / "		Clinica-Santa-Monica:Clinica.WASM/Services/Api/AuthStateService.cs	false	{startLine=85.0, endLine=85.0, startOffset=14.0, endOffset=17.0}	5min	66f7e29d950751a7076c612a51838ebc	OPEN
2026-05-30T23:47:29+0000	13.0	csharpsquid:S4487	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	63df5b53-bbc1-404c-be9c-60602b65c0b8	CRITICAL		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=HIGH} / "	Remove this unread private field 'EstaCargando' or refactor the code to use its value.	2026-05-28T04:30:53+0000	false	"cwe / unused / "		Clinica-Santa-Monica:Clinica.WASM/Pages/Permisos/PermisosPage.razor.cs	false	{startLine=13.0, endLine=13.0, startOffset=17.0, endOffset=36.0}	5min	851461985f341a3cee4635a0456f3913	OPEN
2026-05-30T23:47:29+0000	13.0	external_roslyn:CS0414	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	da2edbb6-703f-4472-b64e-c40e7659974b	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	El campo 'PermisosPage.EstaCargando' está asignado pero su valor nunca se usa	2026-05-28T04:30:53+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Permisos/PermisosPage.razor.cs	false	{startLine=13.0, endLine=13.0, startOffset=17.0, endOffset=29.0}	0min	851461985f341a3cee4635a0456f3913	OPEN
2026-05-30T23:47:29+0000	40.0	external_roslyn:CS0105	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	79b315d4-14ec-40f8-ac5a-8c7d36db9f96	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	La directiva using para 'Clinica.WASM.DTOs.Permisos' aparece previamente en este espacio de nombres	2026-05-28T04:30:53+0000	false			Clinica-Santa-Monica:Clinica.WASM/_Imports.razor	false	{startLine=40.0, endLine=40.0, startOffset=7.0, endOffset=33.0}	0min	d29dd9b631ef0f030f70dc22b667c6cb	OPEN
2026-05-30T23:47:29+0000	79.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	b80a47ef-b9c4-400d-9ccd-eb7d19a04ebf	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-05-28T03:52:44+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Roles/AsignarPermisosDialog.razor	false	{startLine=79.0, endLine=79.0, startOffset=23.0, endOffset=35.0}	0min	186bb9f93b45eebb566455a86eab0876	OPEN
2026-05-30T23:47:29+0000	183.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	36f448e6-ac58-4d47-8ecd-6b49c5a64738	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-05-28T03:52:44+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Roles/RolesPage.razor.cs	false	{startLine=183.0, endLine=183.0, startOffset=13.0, endOffset=19.0}	0min	e414e10a8612cef5ddeac17f1c6e2cc3	OPEN
2026-05-30T23:47:29+0000	70.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	b895df53-bdda-40c5-90c4-63fa268b2417	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T03:52:44+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=70.0, endLine=70.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	62.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	39c17079-8816-4450-962b-f5ab7c76fe40	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-05-28T03:30:03+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Usuarios/AsignarRolDialog.razor	false	{startLine=62.0, endLine=62.0, startOffset=23.0, endOffset=35.0}	0min	186bb9f93b45eebb566455a86eab0876	OPEN
2026-05-30T23:47:29+0000	206.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	4d562eef-941b-4737-8cb6-8f92f8dda8ec	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-05-28T03:30:03+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Usuarios/UsuariosPage.razor.cs	false	{startLine=206.0, endLine=206.0, startOffset=13.0, endOffset=19.0}	0min	84dd938b5e44ce67dd2b76430c1baf7a	OPEN
2026-05-30T23:47:29+0000	60.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	7b797591-909c-4df9-bc26-8d00e02f7317	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T03:30:03+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=60.0, endLine=60.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	65.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	71212d65-5eed-45a6-a720-9197306ea0ed	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T03:30:03+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=65.0, endLine=65.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	55.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	84239344-98ad-4fbc-8f79-0cde688dee4d	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T02:47:24+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=55.0, endLine=55.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	50.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	53ebf562-3452-4dbc-9b73-47612000d05c	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-28T00:26:47+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=50.0, endLine=50.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	45.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	bd4143d1-a03f-41d2-a911-33e3aece48ca	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-27T23:46:16+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=45.0, endLine=45.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	49.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	e66578db-7848-4bc9-a303-bf94997456e7	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Citas/CitaCancelarDialog.razor	false	{startLine=49.0, endLine=49.0, startOffset=23.0, endOffset=36.0}	0min	b8776e74375f065cd2623c9ede2dff8a	OPEN
2026-05-30T23:47:29+0000	76.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	973fd87b-075f-4756-bfb5-6ed2bede3652	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Citas/CitaReprogramarDialog.razor	false	{startLine=76.0, endLine=76.0, startOffset=23.0, endOffset=39.0}	0min	744288dd49f66457c020355e77c34e3f	OPEN
2026-05-30T23:47:29+0000	146.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	9ba014c7-c799-4953-b4ee-9b28b97ea8ab	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Citas/CitasPage.razor.cs	false	{startLine=146.0, endLine=146.0, startOffset=13.0, endOffset=19.0}	0min	a324d4b093e6a8b543a510009ddcb0fc	OPEN
2026-05-30T23:47:29+0000	167.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	57093b7d-38ae-440e-9b10-d5654d17e88b	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Citas/CitasPage.razor.cs	false	{startLine=167.0, endLine=167.0, startOffset=13.0, endOffset=19.0}	0min	d7a57e4daeb8745ceb9780db63e30d3a	OPEN
2026-05-30T23:47:29+0000	24.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	872d8a8a-9bd1-4426-a200-79d05a06c5c5	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=24.0, endLine=24.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	29.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	c5d19196-8370-4dc3-b569-e8083f3e1efb	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=29.0, endLine=29.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	34.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	cd2c16f7-915b-43db-b8bd-c4e11ce035cc	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=34.0, endLine=34.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	40.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	b7a1d9dd-5be6-4984-9fab-ccd86f0e2586	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-05-27T20:36:17+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=40.0, endLine=40.0, startOffset=33.0, endOffset=58.0}	20min	d23ebc38d2c8b430f223a0d9a298fa90	OPEN
2026-05-30T23:47:29+0000	6.0	javascript:S7764	Clinica-Santa-Monica	2min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	b969215e-fad5-401e-b103-0f0958707e78	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Prefer `globalThis` over `self`.	2026-05-18T00:45:48+0000	true	"portability / es2020 / "		Clinica-Santa-Monica:Clinica.WASM/wwwroot/service-worker.js	false	{startLine=6.0, endLine=6.0, startOffset=43.0, endOffset=47.0}	2min	dfde1c7cccdeadf59e0febda035127ef	OPEN
2026-05-30T23:47:29+0000	14.0	javascript:S7764	Clinica-Santa-Monica	2min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	af058734-8d9a-4009-b1ab-8bbe731c44bf	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Prefer `globalThis` over `self`.	2026-05-18T00:45:48+0000	true	"portability / es2020 / "		Clinica-Santa-Monica:Clinica.WASM/wwwroot/service-worker.js	false	{startLine=14.0, endLine=14.0, startOffset=21.0, endOffset=25.0}	2min	dfc1e28dced03a6680f6a52ee5e9b66f	OPEN
2026-05-30T23:47:29+0000	3.0	javascript:S7764	Clinica-Santa-Monica	2min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	df039658-4d52-4cc4-8f48-63f72b017a52	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Prefer `globalThis` over `self`.	2026-05-18T00:45:48+0000	true	"portability / es2020 / "		Clinica-Santa-Monica:Clinica.WASM/wwwroot/service-worker.published.js	false	{startLine=3.0, endLine=3.0, startOffset=42.0, endOffset=46.0}	2min	5ce4aa35c2db9d0f37c8febc12cef052	OPEN
2026-05-30T23:47:29+0000	7.0	javascript:S7764	Clinica-Santa-Monica	2min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	55ec301b-cfcd-4b1b-bc3e-0c603f353902	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Prefer `globalThis` over `self`.	2026-05-18T00:45:48+0000	true	"portability / es2020 / "		Clinica-Santa-Monica:Clinica.WASM/wwwroot/service-worker.published.js	false	{startLine=7.0, endLine=7.0, startOffset=24.0, endOffset=28.0}	2min	899d87f7900e1e6869efd9d000e86ad0	OPEN
2026-05-30T23:47:29+0000	39.0	csharpsquid:S1192	Clinica-Santa-Monica	4min	CODE_SMELL	DISTINCT		OPEN	"{locations=[{component=Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs, textRange={startLine=67.0, endLine=67.0, startOffset=41.0, endOffset=48.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs, textRange={startLine=118.0, endLine=118.0, startOffset=12.0, endOffset=19.0}, msgFormattings=[]}]} / {locations=[{component=Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs, textRange={startLine=130.0, endLine=130.0, startOffset=12.0, endOffset=19.0}, msgFormattings=[]}]} / "	MAIN	-	4b082541-7de4-4411-80c0-91ba4b6f8b63	MINOR		yukyuel@gmail.com	false	ADAPTABLE	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Define a constant instead of using this literal 'PATCH' 4 times.	2026-05-15T01:12:06+0000	false	"design / "		Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs	false	{startLine=39.0, endLine=39.0, startOffset=32.0, endOffset=39.0}	4min	2e868b2f1955043da5562fa2bc25870d	OPEN
2026-05-30T23:47:29+0000	69.0	csharpsquid:S1066	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN	"{locations=[{component=Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs, textRange={startLine=67.0, endLine=67.0, startOffset=8.0, endOffset=10.0}, msg=Merge this if statement with its nested one., msgFormattings=[]}]} / "	MAIN	-	9e698ac1-f2e9-4346-88de-9ff693ef7091	MAJOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Merge this if statement with the enclosing one.	2026-05-15T01:12:06+0000	false	"clumsy / "		Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs	false	{startLine=69.0, endLine=69.0, startOffset=12.0, endOffset=14.0}	5min	fd459d3529d21ae4230d986c8c1e0067	OPEN
2026-05-30T23:47:29+0000	243.0	external_roslyn:CA1869	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	509cc334-c396-4820-912f-23461bf461ac	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Evite crear una nueva instancia de ""JsonSerializerOptions"" para cada operación de serialización. En su lugar, almacene en caché y reutilice instancias."	2026-05-15T01:12:06+0000	false			Clinica-Santa-Monica:Clinica.API/Filters/AuditoriaAutomaticaFilter.cs	false	{startLine=243.0, endLine=247.0, startOffset=50.0, endOffset=9.0}	0min	23f48580aa0835d88977b05bad190e57	OPEN
2026-05-30T23:47:29+0000	79.0	external_roslyn:CA1869	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	43071dc7-2a10-49f0-9ad9-549153d54543	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Evite crear una nueva instancia de ""JsonSerializerOptions"" para cada operación de serialización. En su lugar, almacene en caché y reutilice instancias."	2026-05-15T01:12:06+0000	false			Clinica-Santa-Monica:Clinica.API/Middlewares/ExceptionMiddleware.cs	false	{startLine=79.0, endLine=82.0, startOffset=55.0, endOffset=9.0}	0min	8501491a6b0781f7be7a7deb167acbfa	OPEN
