updateDate	line	rule	project	effort	type	cleanCodeAttribute	internalTags	issueStatus	flows	scope	externalRuleEngine	key	severity	comments	author	fromSonarQubeUpdate	cleanCodeAttributeCategory	linkedTicketStatus	messageFormattings	impacts	message	creationDate	quickFixAvailable	tags	codeVariants	component	prioritizedRule	textRange	debt	hash	status
2026-06-23T02:26:07+0000	34.0	csharpsquid:S4487	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	0fecbeae-d50a-4126-bd67-ab068e1b835e	CRITICAL		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=HIGH} / "	Remove this unread private field 'AtencionIdInput' or refactor the code to use its value.	2026-06-22T04:22:54+0000	false	"cwe / unused / "		Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=34.0, endLine=34.0, startOffset=19.0, endOffset=49.0}	5min	34cbaaa66e8f74639d4315fe816b2b12	OPEN
2026-06-23T02:26:07+0000	51.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	196be8cb-13a5-4b81-a14a-1265bdc215a0	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=51.0, endLine=51.0, startOffset=57.0, endOffset=77.0}	0min	9efa3265f6dc27b4897be65f127b3216	OPEN
2026-06-23T02:26:07+0000	59.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	4d41d778-05dc-4aa1-a993-02e3588897bb	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=59.0, endLine=59.0, startOffset=24.0, endOffset=90.0}	0min	af4ba3272aa63e510d300dfffe8d8c19	OPEN
2026-06-23T02:26:07+0000	61.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	43421961-7fdc-40c8-9eb0-eac9fce3eadd	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=61.0, endLine=61.0, startOffset=44.0, endOffset=79.0}	0min	f2edeca1b92e9f2bb6858400fb129a20	OPEN
2026-06-23T02:26:07+0000	71.0	external_roslyn:CA1860	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	c957c8b9-022e-486f-9310-d1ad69263da8	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Es preferible comparar ""Count"" con 0 en lugar de usar ""Any()"", tanto por claridad como por rendimiento."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=71.0, endLine=71.0, startOffset=13.0, endOffset=32.0}	0min	0e2d4026b64e7770c0f545da5dd8bff9	OPEN
2026-06-23T02:26:07+0000	79.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	686c9486-4106-41fe-a3f7-3bb43cbb51cf	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=79.0, endLine=79.0, startOffset=24.0, endOffset=71.0}	0min	44da38d09e221e6e486ff23319eea7ba	OPEN
2026-06-23T02:26:07+0000	80.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	9fc98238-c452-4fa6-881f-3ef24f2efbd5	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=80.0, endLine=80.0, startOffset=27.0, endOffset=78.0}	0min	793bb967323261e6770b4484f437dc4f	OPEN
2026-06-23T02:26:07+0000	90.0	external_roslyn:CA1860	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	4c8c7f3e-507f-4d45-b2c0-202472075b5e	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Es preferible comparar ""Count"" con 0 en lugar de usar ""Any()"", tanto por claridad como por rendimiento."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=90.0, endLine=90.0, startOffset=13.0, endOffset=32.0}	0min	64cf4adbcaad9e7de08424550395e448	OPEN
2026-06-23T02:26:07+0000	98.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	5cfa5f15-f113-425a-8b80-043712fc55ef	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=98.0, endLine=98.0, startOffset=24.0, endOffset=71.0}	0min	fdf8ccf6b77f0a6cf677b04366843465	OPEN
2026-06-23T02:26:07+0000	99.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	0f2e2125-73b3-4510-8ad4-b7d8e15b4765	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=99.0, endLine=99.0, startOffset=27.0, endOffset=78.0}	0min	393bedfb7cf5077aa4b0791163ea2d5f	OPEN
2026-06-23T02:26:07+0000	110.0	external_roslyn:CA1860	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	dccc0625-cf18-424b-84a9-ea737103e3f6	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Es preferible comparar ""Count"" con 0 en lugar de usar ""Any()"", tanto por claridad como por rendimiento."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=110.0, endLine=110.0, startOffset=13.0, endOffset=37.0}	0min	833482dead885cfc3f969b62d701d105	OPEN
2026-06-23T02:26:07+0000	119.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	fdaa4f83-79df-4741-ac7c-04dbb0504ac4	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=119.0, endLine=119.0, startOffset=24.0, endOffset=74.0}	0min	7572c2af59cfffd8be962c0e05e6c801	OPEN
2026-06-23T02:26:07+0000	123.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	de6dbd48-6055-44f4-bbc1-799535b4ad9c	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Comprobantes/EmitirComprobanteDialog.razor.cs	false	{startLine=123.0, endLine=123.0, startOffset=23.0, endOffset=41.0}	0min	5158be08be9ecde228bfb44200fca57f	OPEN
2026-06-23T02:26:07+0000	-	external_roslyn:MUD0002	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	99c6efad-2955-42df-835e-00c8588fc525	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Illegal Attribute 'Label' on 'MudStep' using pattern 'LowerCase' source location '(388,24)-(388,89)'	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Components/Doctores/ContratarDoctorDialog.razor	false	-	0min	-	OPEN
2026-06-23T02:26:07+0000	15.0	csharpsquid:S4487	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	31c0756b-30a5-47d6-8b7f-c571aa432bca	CRITICAL		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=HIGH} / "	Remove this unread private field 'Stepper' or refactor the code to use its value.	2026-06-22T04:22:54+0000	false	"cwe / unused / "		Clinica-Santa-Monica:Clinica.WASM/Components/Doctores/ContratarDoctorDialog.razor.cs	false	{startLine=15.0, endLine=15.0, startOffset=24.0, endOffset=31.0}	5min	9e421d3973cebf4f9418b4d3d52777f9	OPEN
2026-06-23T02:26:07+0000	78.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	67214c15-3eeb-4eec-93c7-fd4b7255145f	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Layout/MainLayout.razor.cs	false	{startLine=78.0, endLine=78.0, startOffset=13.0, endOffset=19.0}	0min	bb85b9eca3e09d69a89ddf7936d7a185	OPEN
2026-06-23T02:26:07+0000	81.0	csharpsquid:S125	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	6f8540df-9d83-4049-954a-f4e87848bfcf	MAJOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Remove this commented out code.	2026-06-22T04:22:54+0000	false	"unused / "		Clinica-Santa-Monica:Clinica.WASM/Layout/MainLayout.razor.cs	false	{startLine=81.0, endLine=81.0, startOffset=12.0, endOffset=86.0}	5min	f9dbc998d5e4892037631d3802e5df17	OPEN
2026-06-23T02:26:07+0000	27.0	csharpsquid:S3626	Clinica-Santa-Monica	1min	CODE_SMELL	CLEAR		OPEN		MAIN	-	b22e78a3-123c-4115-9349-25216f61ec31	MINOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Remove this redundant jump.	2026-06-22T04:22:54+0000	false	"redundant / clumsy / "		Clinica-Santa-Monica:Clinica.WASM/Pages/Atenciones/AtencionesPage.razor.cs	false	{startLine=27.0, endLine=27.0, startOffset=12.0, endOffset=19.0}	1min	505b97969baa28c3f607a38ee02f4f2d	OPEN
2026-06-23T02:26:07+0000	56.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	cc81be6b-376d-4d88-8ce7-54753d1b5d90	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Atenciones/AtencionesPage.razor.cs	false	{startLine=56.0, endLine=56.0, startOffset=13.0, endOffset=19.0}	0min	bb85b9eca3e09d69a89ddf7936d7a185	OPEN
2026-06-23T02:26:07+0000	74.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	89b0cf34-ea64-4ed7-825c-fd86e8bbbe47	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Atenciones/AtencionesPage.razor.cs	false	{startLine=74.0, endLine=74.0, startOffset=13.0, endOffset=19.0}	0min	0c06a5ee89aa0d31879511ef8cf196bb	OPEN
2026-06-23T02:26:07+0000	82.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	ac1d9795-9967-47a8-ae65-8bee1e2918af	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Atenciones/AtencionesPage.razor.cs	false	{startLine=82.0, endLine=82.0, startOffset=13.0, endOffset=19.0}	0min	77144c7a8edfbe9ffc94697926f0dd03	OPEN
2026-06-23T02:26:07+0000	-	external_roslyn:MUD0002	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	e09f01e6-3e75-45cf-93bd-9536dc8895ec	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Illegal Attribute 'Checked' on 'MudSwitch' using pattern 'LowerCase' source location '(1173,20)-(1173,91)'	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Auditoria/AuditoriaPage.razor	false	-	0min	-	OPEN
2026-06-23T02:26:07+0000	96.0	csharpsquid:S3358	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	c97f5472-41a6-4ca6-bd0d-e915faf93e8f	MAJOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Extract this nested ternary operation into an independent statement.	2026-06-22T04:22:54+0000	false	"confusing / "		Clinica-Santa-Monica:Clinica.WASM/Pages/Auditoria/AuditoriaPage.razor	false	{startLine=96.0, endLine=96.0, startOffset=94.0, endOffset=168.0}	5min	e4a655f62919f84d011b6b0e8e968efe	OPEN
2026-06-23T02:26:07+0000	-	external_roslyn:MUD0002	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	d41cfeee-8b2a-4c54-a075-9ecb0f920022	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Illegal Attribute 'PanelClass' on 'MudTabs' using pattern 'LowerCase' source location '(774,20)-(774,78)'	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Comprobantes/Comprobantes.razor	false	-	0min	-	OPEN
2026-06-23T02:26:07+0000	125.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	f00e01a8-21fe-45b0-aa2e-1b54806e97c9	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Comprobantes/Comprobantes.razor	false	{startLine=125.0, endLine=125.0, startOffset=13.0, endOffset=19.0}	0min	bb85b9eca3e09d69a89ddf7936d7a185	OPEN
2026-06-23T02:26:07+0000	175.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	929863b3-4b32-4384-8e5c-872d856da3b2	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Comprobantes/Comprobantes.razor	false	{startLine=175.0, endLine=175.0, startOffset=13.0, endOffset=19.0}	0min	bb85b9eca3e09d69a89ddf7936d7a185	OPEN
2026-06-23T02:26:07+0000	77.0	csharpsquid:S6562	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	0c71b93e-371a-4be1-848c-ce154ec34503	MAJOR		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"Provide the ""DateTimeKind"" when creating this object."	2026-06-22T04:22:54+0000	false	"localisation / pitfall / "		Clinica-Santa-Monica:Clinica.WASM/Pages/Dashboard/Dashboard.razor.cs	false	{startLine=77.0, endLine=77.0, startOffset=24.0, endOffset=82.0}	5min	31113f27b64bf062fc07fa7fd570f091	OPEN
2026-06-23T02:26:07+0000	180.0	external_roslyn:CS8602	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	e784d516-89fe-4344-b47e-35ab87d520e6	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Desreferencia de una referencia posiblemente NULL.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Doctores/DoctoresPage.razor.cs	false	{startLine=180.0, endLine=180.0, startOffset=13.0, endOffset=19.0}	0min	bb85b9eca3e09d69a89ddf7936d7a185	OPEN
2026-06-23T02:26:07+0000	-	external_roslyn:MUD0002	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	fbee6032-7a21-4776-83eb-6d531b72e164	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Illegal Attribute 'DateOnly' on 'MudDatePicker' using pattern 'LowerCase' source location '(4157,40)-(4165,41)'	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Finanzas/FinanzasPage.razor	false	-	0min	-	OPEN
2026-06-23T02:26:07+0000	-	external_roslyn:MUD0002	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	b1f3623c-dea1-4521-ac15-91c2e7278bc2	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	Illegal Attribute 'IsInitiallyExpanded' on 'MudExpansionPanel' using pattern 'LowerCase' source location '(696,24)-(696,91)'	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor	false	-	0min	-	OPEN
2026-06-23T02:26:07+0000	26.0	csharpsquid:S4487	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	f9efcf7b-f92d-462c-9b56-984be86bf46a	CRITICAL		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=HIGH} / "	Remove this unread private field 'EstaCargandoPacientes' or refactor the code to use its value.	2026-06-22T04:22:54+0000	false	"cwe / unused / "		Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor.cs	false	{startLine=26.0, endLine=26.0, startOffset=17.0, endOffset=45.0}	5min	eac2626f8f8cc51f3d753b3b69c8449d	OPEN
2026-06-23T02:26:07+0000	151.0	external_roslyn:CS1998	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	09809e88-57dc-4458-b2a4-c38ac6e4f7ff	MAJOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=MEDIUM} / "	"El método asincrónico carece de operadores ""await"" y se ejecutará de forma sincrónica. Puede usar el operador 'await' para esperar llamadas API que no sean de bloqueo o 'await Task.Run(...)' para hacer tareas enlazadas a la CPU en un subproceso en segundo plano."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor.cs	false	{startLine=151.0, endLine=151.0, startOffset=53.0, endOffset=73.0}	0min	18905852ce583e74f50bd9fc9952beb4	OPEN
2026-06-23T02:26:07+0000	153.0	external_roslyn:CA1860	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	301560e9-ba68-43fc-856c-3258da89a3c9	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Es preferible comparar ""Count"" con 0 en lugar de usar ""Any()"", tanto por claridad como por rendimiento."	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor.cs	false	{startLine=153.0, endLine=153.0, startOffset=34.0, endOffset=49.0}	0min	8b3b069f1cb5219938417fb23b11fd32	OPEN
2026-06-23T02:26:07+0000	158.0	external_roslyn:CA1862	Clinica-Santa-Monica	0min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	roslyn	7107404d-c6de-4909-b903-33e0be646f76	INFO		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=INFO} / "	"Prefiera la sobrecarga de método de comparación de cadenas de ""string.Contains(string)"" que toma un valor de enumeración ""StringComparison"" para realizar una comparación sin distinción de mayúsculas y minúsculas, pero tenga en cuenta que esto puede provocar cambios sutiles en el comportamiento, por lo que asegúrese de realizar pruebas exhaustivas después de aplicar la sugerencia, o si no se requiere una comparación culturalmente confidencial, considere la posibilidad de usar ""StringComparison.OrdinalIgnoreCase"""	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Pages/Pagos/PagosPage.razor.cs	false	{startLine=158.0, endLine=158.0, startOffset=36.0, endOffset=87.0}	0min	35795c8f6fac72c0896636acbf79ab81	OPEN
2026-06-23T02:26:07+0000	26.0	csharpsquid:S1075	Clinica-Santa-Monica	20min	CODE_SMELL	CONVENTIONAL		OPEN		MAIN	-	1466d60f-1e87-4097-a50f-b1d06c0bb577	MINOR		yukyuel@gmail.com	false	CONSISTENT	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=LOW} / "	Refactor your code not to use hardcoded absolute paths or URIs.	2026-06-22T04:22:54+0000	false			Clinica-Santa-Monica:Clinica.WASM/Program.cs	false	{startLine=26.0, endLine=26.0, startOffset=24.0, endOffset=49.0}	20min	4e8939642d9df4f38b70c01c66d4499e	OPEN
2026-06-23T02:26:07+0000	12.0	csharpsquid:S4487	Clinica-Santa-Monica	5min	CODE_SMELL	CLEAR		OPEN		MAIN	-	bc2c615f-537b-4c16-acb4-80d1c9299125	CRITICAL		yukyuel@gmail.com	false	INTENTIONAL	NOT_LINKED		"{softwareQuality=MAINTAINABILITY, severity=HIGH} / "	Remove this unread private field '_apiErrorService' or refactor the code to use its value.	2026-06-22T04:22:54+0000	false	"cwe / unused / "		Clinica-Santa-Monica:Clinica.WASM/Services/Api/AuditoriaApiService.cs	false	{startLine=12.0, endLine=12.0, startOffset=37.0, endOffset=53.0}	5min	24ddc69945cacc58476dadd5b5aec759	OPEN
